ResponseId,Country,ConvertedCompYearly,LanguageHaveWorkedWith,YearsCodePro,DevType,EdLevel,RemoteWork,OrgSize,Employment,lang_Python,lang_R,lang_Julia,lang_Java,lang_Kotlin,lang_Scala,lang_JavaScript,lang_TypeScript,lang_PHP,lang_C,lang_C++,lang_Rust,lang_C#,lang_Go,lang_Swift,HighSalary,SurveyYear
11209,France,41765.0,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;Java;OCaml;Python;Rust,25.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",In-person,"1,000 to 4,999 employees",Employed,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2025
11211,United Kingdom of Great Britain and Northern Ireland,224633.0,Bash/Shell (all shells);C++;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,3.0,Financial analyst or engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2025
11214,United States of America,114000.0,C;C++;Fortran;MATLAB;Perl;PowerShell;Python;Rust,13.0,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2025
11216,United States of America,200000.0,Bash/Shell (all shells);Java;JavaScript;Python;Scala;SQL;TypeScript,9.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"10,000 or more employees",Employed,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2025
11217,United States of America,180000.0,Bash/Shell (all shells);C#;Go;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,20.0,DevOps engineer or professional,Some college/university study without earning a degree,Remote,"10,000 or more employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,2025
11219,India,47658.0,C;C++;Go;HTML/CSS;JavaScript;Python;Ruby;SQL,13.0,"Architect, software or solutions","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,500 to 999 employees,Employed,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2025
11221,United States of America,195000.0,Go;Groovy;HTML/CSS;Java;JavaScript;Python;R;SQL,28.0,"Developer, QA or test",Some college/university study without earning a degree,Remote,"1,000 to 4,999 employees",Employed,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2025
11223,Poland,104413.0,Bash/Shell (all shells);C#;PowerShell,16.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2025
11224,United States of America,140000.0,Assembly;Bash/Shell (all shells);C#;C++;Go;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript;Visual Basic (.Net),8.0,DevOps engineer or professional,Some college/university study without earning a degree,Remote,I don’t know,Employed,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,2025
11225,China,25071.0,C++;TypeScript,1.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,100 to 499 employees,Employed,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2025
11228,Belgium,52903.0,Delphi;Go;HTML/CSS;JavaScript;PowerShell;SQL,35.0,"Developer, desktop or enterprise applications",Some college/university study without earning a degree,"Hybrid (some remote, leans heavy to in-person)","5,000 to 9,999 employees",Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025
11229,United Kingdom of Great Britain and Northern Ireland,17113.0,Bash/Shell (all shells);C;C++;GDScript;Java;JavaScript;Perl;PHP;PowerShell;SQL,35.0,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,Less than 20 employees,Employed,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,2025
11230,Canada,78065.0,C#;Java;SQL,7.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,500 to 999 employees,Employed,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2025
11231,Italy,69609.0,Delphi,39.0,"Architect, software or solutions",Some college/university study without earning a degree,,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
11233,Germany,98612.0,HTML/CSS;JavaScript;Python;Rust;TypeScript;Zig,5.0,Cloud infrastructure engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2025
11234,Germany,13922.0,Assembly;Bash/Shell (all shells);C;C++;Lisp;MATLAB;Prolog;Python;Rust;SQL,1.0,Academic researcher,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Student,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
11235,United States of America,80000.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript,14.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,2025
11236,Greece,127616.0,C#;HTML/CSS;JavaScript;PHP;Python;SQL,25.0,"Senior executive (C-suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,500 to 999 employees,Employed,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2025
11237,United States of America,147000.0,JavaScript;Python,22.0,AI/ML engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
11238,Andorra,34804.0,Bash/Shell (all shells);C#;HTML/CSS;Rust;SQL;TypeScript,20.0,"Founder, technology or otherwise","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2025
11239,United Kingdom of Great Britain and Northern Ireland,149756.0,Groovy;Java;JavaScript;Kotlin;Python;Scala;TypeScript,12.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","5,000 to 9,999 employees",Employed,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2025
11240,Russian Federation,45934.0,C#;Java;SQL;TypeScript,21.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2025
11242,Germany,87011.0,Bash/Shell (all shells);C++;PowerShell;Python,9.0,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2025
11243,Greece,87011.0,Assembly;C;C++;Python,12.0,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2025
11245,United States of America,95000.0,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;VBA;Visual Basic (.Net),33.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
11248,United Kingdom of Great Britain and Northern Ireland,254235.0,Bash/Shell (all shells);C++;Dart;HTML/CSS;Java;Kotlin;Lua;Python;Rust;SQL,12.0,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,"10,000 or more employees",Employed,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,2025
11252,Canada,116733.0,GDScript;HTML/CSS;JavaScript;Python;Ruby;Rust;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2025
11253,South Africa,78930.0,Assembly;Bash/Shell (all shells);C;C++;Erlang;Go;HTML/CSS;JavaScript;PHP;PowerShell;Python;Rust;SQL;TypeScript;VBA,6.0,AI/ML engineer,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Remote,100 to 499 employees,Employed,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2025
11256,United States of America,135000.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript,17.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,Less than 20 employees,Employed,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,2025
11260,United States of America,180000.0,Bash/Shell (all shells);HTML/CSS;Perl;Python;SQL,44.0,Data engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,"10,000 or more employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
11262,United States of America,90000.0,HTML/CSS;JavaScript;PHP;Python,20.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2025
11264,United States of America,85000.0,Bash/Shell (all shells);C;C++;HTML/CSS;Lisp;MicroPython;Python;R;SQL,30.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",In-person,100 to 499 employees,Employed,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2025
11265,United States of America,89000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;TypeScript,14.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
11266,Poland,49122.0,Bash/Shell (all shells);C;C#;C++;GDScript;Java;JavaScript;Kotlin;Perl;Python;Rust;SQL;TypeScript,5.0,"Developer, back-end","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Remote,20 to 99 employees,Employed,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,2025
11268,Germany,139218.0,Assembly;Bash/Shell (all shells);C;C#;C++;HTML/CSS;JavaScript;PHP;SQL;TypeScript,26.0,"Senior executive (C-suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,2025
11269,Italy,98612.0,Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;Python,27.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","5,000 to 9,999 employees",Employed,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2025
11270,Netherlands,127616.0,Go;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,20.0,"Senior executive (C-suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,2025
11272,United States of America,109000.0,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;PowerShell;Python;SQL;TypeScript,3.0,"Developer, full-stack",Some college/university study without earning a degree,In-person,"10,000 or more employees",Employed,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,2025
11273,Spain,69609.0,Bash/Shell (all shells);GDScript;Go;JavaScript;Ruby,11.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,500 to 999 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025
11274,United States of America,184000.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;SQL,8.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2025
11275,Brazil,210252.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,20.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
11278,United States of America,131000.0,Bash/Shell (all shells);C++;HTML/CSS;Python;R;TypeScript,12.0,Data scientist,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Remote,"10,000 or more employees",Employed,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2025
11279,Germany,162421.0,Bash/Shell (all shells);JavaScript;TypeScript,20.0,"Architect, software or solutions",Some college/university study without earning a degree,"Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
11280,United States of America,165000.0,C#;HTML/CSS;JavaScript;PowerShell;VBA,35.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,"1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
11282,France,69609.0,Bash/Shell (all shells);C++;Lua;Python,8.0,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025
11284,United Kingdom of Great Britain and Northern Ireland,34035.0,C#;HTML/CSS;JavaScript;SQL,30.0,"Developer, desktop or enterprise applications",Some college/university study without earning a degree,"Your choice (very flexible, you can come in when you want or just as needed)","Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025
11285,United States of America,93000.0,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;PHP;Python;SQL,2.0,"Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,Employed,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2025
11286,United States of America,125000.0,C#;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;Visual Basic (.Net),8.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,2025
11291,Romania,62032.0,Bash/Shell (all shells);C#;PowerShell;SQL,19.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
11292,Switzerland,86795.0,Bash/Shell (all shells);C;C++;Go;HTML/CSS;JavaScript;Lisp;Lua;Perl;PowerShell;Python;R;SQL;Mojo,46.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,2025
11295,Spain,58007.0,TypeScript,5.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,Not employed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025
11296,Switzerland,198389.0,Bash/Shell (all shells);HTML/CSS;Java;Kotlin;SQL;TypeScript,11.0,"Architect, software or solutions","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2025
11298,United States of America,124800.0,Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
11299,Portugal,77962.0,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL,20.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
11300,India,12786.0,HTML/CSS;JavaScript;PowerShell;Python;SQL,1.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"10,000 or more employees",Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
11303,Philippines,35118.0,Go;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;TypeScript,10.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2025
11304,United States of America,181000.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Lua;TypeScript,8.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2025
11305,Malaysia,56550.0,Java;Kotlin,10.0,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2025
11306,United States of America,21000.0,HTML/CSS;JavaScript;Python;SQL;TypeScript,7.0,Other (please specify):,Some college/university study without earning a degree,In-person,"10,000 or more employees",Not employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
11307,Lithuania,75410.0,PHP;SQL;TypeScript,23.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2025
11311,United States of America,100000.0,Bash/Shell (all shells);C#;Java;PowerShell;Rust;SQL,3.0,System administrator,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"10,000 or more employees",Employed,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2025
11313,United States of America,125000.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","5,000 to 9,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
11314,Brazil,11832.0,Bash/Shell (all shells);Python,3.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,100 to 499 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
11318,Bolivia,10403.0,HTML/CSS;Java;JavaScript;Kotlin;SQL,2.0,"Developer, full-stack",Primary/elementary school,,,"Independent contractor, freelancer, or self-employed",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2025
11321,United States of America,200000.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;Scala;SQL,8.0,Data engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2025
11323,United States of America,300000.0,C#;HTML/CSS;JavaScript;SQL,22.0,Engineering manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
11324,Germany,34804.0,Bash/Shell (all shells);C;C#;C++;GDScript;HTML/CSS;JavaScript;Kotlin;PHP;PowerShell;Rust;TypeScript,7.0,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,2025
11327,Norway,118593.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Kotlin;PowerShell;Python;Rust,30.0,Student,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"Just me - I am a freelancer, sole proprietor, etc.",Student,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2025
11328,Canada,72958.0,Bash/Shell (all shells);C;Elixir;Go;Lua;PHP;Python;Ruby;SQL;TypeScript,15.0,"Founder, technology or otherwise","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Remote,"Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2025
11329,Spain,81210.0,Bash/Shell (all shells);Go;Java;PowerShell;Python;SQL,25.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2025
11330,United States of America,190000.0,HTML/CSS;JavaScript,18.0,"UX, Research Ops or UI design professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
11331,United States of America,75000.0,HTML/CSS;Java;JavaScript;SQL;TypeScript;VBA,1.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025
11332,Switzerland,136392.0,HTML/CSS;Java;TypeScript,6.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2025
11333,United States of America,14400.0,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;PHP;PowerShell;Python;Rust;SQL;TypeScript,2.0,Student,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"1,000 to 4,999 employees",Student,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2025
11334,United States of America,198000.0,C#;Delphi;HTML/CSS;JavaScript;SQL,31.0,Project manager,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
11335,Germany,75410.0,C#;HTML/CSS;JavaScript;PHP;Rust;SQL,8.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2025
